6.617149710655212402e-01,3.644000040367245674e-03,3.370510041713714600e-01,2.043199986219406128e-01,-2.681289911270141602e-01,-1.061429977416992188e-01,4.849379956722259521e-01,-5.857000127434730530e-03,-2.538090050220489502e-01,2.367610037326812744e-01,-4.461019933223724365e-01,-9.859900176525115967e-02,6.079999729990959167e-04,-4.659680128097534180e-01,4.441999830305576324e-03,4.157420098781585693e-01,3.720810115337371826e-01,-9.209799766540527344e-02,-4.237520098686218262e-01,1.863110065460205078e-01,9.992299973964691162e-02,3.313069939613342285e-01,-2.305379956960678101e-01,-1.563030034303665161e-01,3.607960045337677002e-01,-9.954400360584259033e-02,-1.045899987220764160e-01,3.457190096378326416e-01,-6.026440262794494629e-01,1.887529939413070679e-01,-9.747099876403808594e-02,-9.812700003385543823e-02,2.641119956970214844e-01,1.938070058822631836e-01,-4.849600046873092651e-02,-4.991410076618194580e-01,-2.478200048208236694e-01,3.934299945831298828e-01,-3.027199953794479370e-02,-7.957900315523147583e-02,-3.409720063209533691e-01,2.126979976892471313e-01,3.593069911003112793e-01,-1.035759970545768738e-01,-2.646529972553253174e-01,3.167000114917755127e-01,-1.346140056848526001e-01,-4.070529937744140625e-01,5.243200063705444336e-02,2.090820074081420898e-01,1.974900066852569580e-02,3.470399975776672363e-02,3.108550012111663818e-01,-2.163430005311965942e-01,-3.338319957256317139e-01,-4.065209925174713135e-01,-4.036239981651306152e-01,1.264570057392120361e-01,2.474640011787414551e-01,-3.440789878368377686e-01,3.178620040416717529e-01,-6.066420078277587891e-01,4.514500126242637634e-02,6.580880284309387207e-01,-5.796920061111450195e-01,3.090420067310333252e-01,-1.416500005871057510e-02,-1.602610051631927490e-01,-2.311580032110214233e-01,3.110789954662322998e-01,-5.626299977302551270e-02,1.030049994587898254e-01,5.612229704856872559e-01,-7.966700196266174316e-02,1.031420007348060608e-01,1.243959963321685791e-01,-5.300299823284149170e-02,-2.101349979639053345e-01,-1.046160012483596802e-01,-1.305280029773712158e-01,1.949629932641983032e-01,2.533099986612796783e-02,2.029179930686950684e-01,5.864530205726623535e-01,-5.195299908518791199e-02,6.080340147018432617e-01,-3.336580097675323486e-01,-2.585589885711669922e-01,1.269999984651803970e-02,-1.007250025868415833e-01,2.096119970083236694e-01,-3.227789998054504395e-01,-2.789919972419738770e-01,8.508999645709991455e-02,-2.750880122184753418e-01,-4.090270102024078369e-01,-1.422809958457946777e-01,-3.012999892234802246e-01,1.680790036916732788e-01,2.484990060329437256e-01
2.975850105285644531e-01,1.533879935741424561e-01,2.433899939060211182e-01,2.974419891834259033e-01,2.666639983654022217e-01,6.782770156860351562e-01,3.131499886512756348e-02,-2.492980062961578369e-01,-4.562439918518066406e-01,-2.662900090217590332e-02,-5.839830040931701660e-01,-6.753999739885330200e-02,-2.528800070285797119e-02,-9.511700272560119629e-02,1.659210026264190674e-01,3.066819906234741211e-01,-4.349960088729858398e-01,-1.908899992704391479e-01,-5.722299963235855103e-02,3.091729879379272461e-01,1.434880048036575317e-01,3.461570143699645996e-01,3.223010003566741943e-01,-1.977230012416839600e-01,5.682900175452232361e-02,4.390659928321838379e-01,-1.816200092434883118e-02,1.518380045890808105e-01,-7.809999864548444748e-03,-2.933390140533447266e-01,-4.219909906387329102e-01,-3.742000088095664978e-02,-4.015800058841705322e-01,1.502709984779357910e-01,-1.962220072746276855e-01,1.318340003490447998e-01,4.533199965953826904e-02,3.274959921836853027e-01,-4.450129866600036621e-01,-1.067629978060722351e-01,1.579069942235946655e-01,1.619630008935928345e-01,6.645399928092956543e-01,-3.877780139446258545e-01,8.139099925756454468e-02,-3.511210083961486816e-01,-1.603949964046478271e-01,-2.067499980330467224e-02,2.668000059202313423e-03,1.333799958229064941e-02,-2.040420025587081909e-01,-4.310899972915649414e-02,-1.662140041589736938e-01,-2.459450066089630127e-01,-4.259800016880035400e-01,-3.418079912662506104e-01,-1.500499993562698364e-01,-9.267599880695343018e-02,-5.743999965488910675e-03,-1.843280047178268433e-01,-2.093300074338912964e-01,-6.297870278358459473e-01,2.525500021874904633e-02,1.986500024795532227e-01,3.923499956727027893e-02,-3.363300114870071411e-02,-3.379249870777130127e-01,-3.743619918823242188e-01,-4.594300091266632080e-01,8.030599951744079590e-01,-9.060999751091003418e-02,-3.520340025424957275e-01,6.791099905967712402e-02,-5.652999877929687500e-02,1.189410015940666199e-01,1.255120038986206055e-01,-1.821040064096450806e-01,-3.278209865093231201e-01,-3.915770053863525391e-01,-1.777690052986145020e-01,3.929939866065979004e-01,4.095090031623840332e-01,4.396449923515319824e-01,1.838250011205673218e-01,-2.397850006818771362e-01,3.319700062274932861e-01,2.914300002157688141e-02,-1.694519966840744019e-01,-3.242300078272819519e-02,-1.496579945087432861e-01,-1.986999996006488800e-03,-1.090369969606399536e-01,-1.694740056991577148e-01,2.399210035800933838e-01,4.109730124473571777e-01,2.653659880161285400e-01,2.245200052857398987e-02,1.112600043416023254e-02,-3.147400170564651489e-02,8.531399816274642944e-02
1.838880032300949097e-01,-6.695900112390518188e-02,4.868640005588531494e-01,-1.976210027933120728e-01,2.277179956436157227e-01,4.137319922447204590e-01,7.971899956464767456e-02,-3.425540030002593994e-01,-1.683010011911392212e-01,8.247789740562438965e-01,-2.770459949970245361e-01,-6.466799974441528320e-02,5.729799866676330566e-01,-8.952099829912185669e-02,1.630540043115615845e-01,3.480139970779418945e-01,4.266839921474456787e-01,3.527700006961822510e-01,-4.433299899101257324e-01,3.612590134143829346e-01,1.851799935102462769e-01,-1.359629929065704346e-01,1.183139979839324951e-01,3.944010138511657715e-01,3.281390070915222168e-01,1.652860045433044434e-01,8.562279939651489258e-01,5.906950235366821289e-01,7.229200005531311035e-01,7.319250106811523438e-01,-7.035599648952484131e-02,-3.837350010871887207e-01,1.398890018463134766e-01,2.035699971020221710e-02,3.734700083732604980e-01,-3.275299817323684692e-02,-4.730460047721862793e-01,9.331769943237304688e-01,1.295419931411743164e-01,4.287699982523918152e-02,-2.203660011291503906e-01,-5.561700090765953064e-02,1.788949966430664062e-01,-1.691759973764419556e-01,3.991009891033172607e-01,-3.909609913825988770e-01,-1.386989951133728027e-01,-1.226160004734992981e-01,-3.745679855346679688e-01,3.587450087070465088e-01,-3.972690105438232422e-01,-8.002610206604003906e-01,4.400449991226196289e-01,-2.834790050983428955e-01,4.416700005531311035e-01,-7.983369827270507812e-01,1.642719954252243042e-01,-2.090020030736923218e-01,5.217040181159973145e-01,5.759799852967262268e-02,6.265619993209838867e-01,-2.554990053176879883e-01,-1.096659973263740540e-01,4.128399863839149475e-02,-1.498720049858093262e-01,2.784189879894256592e-01,4.454289972782135010e-01,-2.631829977035522461e-01,5.338099971413612366e-02,1.742829978466033936e-01,-4.030379951000213623e-01,-1.367210000753402710e-01,2.094739973545074463e-01,-1.452900022268295288e-01,-9.137599915266036987e-02,3.123860061168670654e-01,8.598099648952484131e-02,-2.471649944782257080e-01,-2.003999948501586914e-01,-2.029969990253448486e-01,2.782149910926818848e-01,2.240729928016662598e-01,7.708669900894165039e-01,9.640499949455261230e-02,2.525999955832958221e-02,7.202389836311340332e-01,-1.789489984512329102e-01,2.710919976234436035e-01,2.930139899253845215e-01,-4.831770062446594238e-01,-4.507359862327575684e-01,-3.994419872760772705e-01,2.649990022182464600e-01,4.915260076522827148e-01,5.553799867630004883e-02,-1.704529970884323120e-01,1.641149967908859253e-01,-7.229030132293701172e-01,-3.420920073986053467e-01,9.051600098609924316e-02
-5.714099854230880737e-02,-1.004929989576339722e-01,1.693419963121414185e-01,5.478839874267578125e-01,3.150499984622001648e-02,1.397179961204528809e-01,5.135549902915954590e-01,-5.033980011940002441e-01,3.530659973621368408e-01,-2.286549955606460571e-01,-7.633540034294128418e-01,-2.892360091209411621e-01,-4.838500171899795532e-02,-4.640460014343261719e-01,8.979199826717376709e-02,3.747160136699676514e-01,-4.400099813938140869e-02,-1.752489954233169556e-01,-4.136730134487152100e-01,1.358290016651153564e-01,4.410989880561828613e-01,2.651570141315460205e-01,3.378170132637023926e-01,-3.305500000715255737e-02,2.139990031719207764e-01,1.008670032024383545e-01,2.932330071926116943e-01,4.449099898338317871e-01,-9.444999694824218750e-02,-9.446100145578384399e-02,-1.161679998040199280e-01,-2.705000042915344238e-01,3.970060050487518311e-01,8.701799809932708740e-02,1.153680011630058289e-01,-3.040390014648437500e-01,-1.478359997272491455e-01,2.252099961042404175e-01,-1.518220007419586182e-01,-2.823759913444519043e-01,-1.053310036659240723e-01,-1.998829990625381470e-01,2.097930014133453369e-01,-4.929599910974502563e-02,-2.073439955711364746e-01,-5.583299994468688965e-01,1.673579961061477661e-01,-6.908900290727615356e-02,1.075929999351501465e-01,2.030639946460723877e-01,-2.565200068056583405e-02,1.441700011491775513e-01,-2.628399990499019623e-02,-4.326330125331878662e-01,-5.552160143852233887e-01,-1.173660010099411011e-01,-3.069599866867065430e-01,3.142960071563720703e-01,1.237810030579566956e-01,-2.680169939994812012e-01,2.289669960737228394e-01,-2.977870106697082520e-01,3.762600123882293701e-01,6.341940164566040039e-01,-1.963649988174438477e-01,1.049830019474029541e-01,1.712809950113296509e-01,-7.478599995374679565e-02,2.584030032157897949e-01,5.961959958076477051e-01,4.453290104866027832e-01,-5.766400098800659180e-01,-6.090199947357177734e-02,3.084959983825683594e-01,4.860100150108337402e-02,5.963169932365417480e-01,1.483059972524642944e-01,-1.065839976072311401e-01,-2.322990000247955322e-01,-1.179409995675086975e-01,-2.526440024375915527e-01,2.642599940299987793e-01,5.015709996223449707e-01,4.957770109176635742e-01,-1.666589975357055664e-01,2.966850101947784424e-01,-7.735700160264968872e-02,-2.503719925880432129e-01,2.132489979267120361e-01,-1.640360057353973389e-01,1.274989992380142212e-01,-7.469080090522766113e-01,-1.931930035352706909e-01,1.420299988240003586e-02,1.543700043112039566e-02,2.148460000753402710e-01,-1.489810049533843994e-01,-6.297500133514404297e-01,-3.732019960880279541e-01,-5.760399997234344482e-02
1.579750031232833862e-01,-1.871439963579177856e-01,-2.791970074176788330e-01,2.314569950103759766e-01,4.575479924678802490e-01,2.287130057811737061e-01,7.803620100021362305e-01,-1.239999979734420776e-01,-1.690600067377090454e-01,3.876950144767761230e-01,-4.852969944477081299e-01,2.136030048131942749e-01,2.199230045080184937e-01,-6.768469810485839844e-01,-2.552790045738220215e-01,4.367760121822357178e-01,-4.507209956645965576e-01,-4.098629951477050781e-01,1.357000023126602173e-01,1.519799977540969849e-01,7.356400042772293091e-02,1.137659996747970581e-01,-2.873220145702362061e-01,2.004040032625198364e-01,3.693209886550903320e-01,2.331169992685317993e-01,1.632989943027496338e-01,5.453310012817382812e-01,4.357700049877166748e-02,2.281100004911422729e-01,4.701789915561676025e-01,7.457499951124191284e-02,3.370189964771270752e-01,-2.356140017509460449e-01,-2.784900069236755371e-01,-8.943020105361938477e-01,-2.667840123176574707e-01,4.511669874191284180e-01,-9.292999655008316040e-02,5.522940158843994141e-01,1.947419941425323486e-01,-1.648309975862503052e-01,8.998599648475646973e-02,-6.652110219001770020e-01,9.196499735116958618e-02,-1.345099955797195435e-01,-1.950560063123703003e-01,-2.699300087988376617e-02,-1.323799937963485718e-01,4.035890102386474609e-01,1.412879973649978638e-01,3.958600014448165894e-02,3.687109947204589844e-01,3.241130113601684570e-01,-3.991439938545227051e-01,-6.543040275573730469e-01,-3.550000116229057312e-02,1.082910001277923584e-01,2.114769965410232544e-01,1.020260006189346313e-01,-3.002200126647949219e-01,1.902730017900466919e-01,4.438199847936630249e-02,6.561089754104614258e-01,2.829900085926055908e-01,6.709899753332138062e-02,3.561660051345825195e-01,-1.125010028481483459e-01,2.331860065460205078e-01,8.378170132637023926e-01,2.542369961738586426e-01,-2.910160124301910400e-01,1.369889974594116211e-01,-1.137820035219192505e-01,2.269900031387805939e-02,-5.937110185623168945e-01,-4.829950034618377686e-01,1.046499982476234436e-01,-2.344360053539276123e-01,1.411309987306594849e-01,6.385959982872009277e-01,-1.920039951801300049e-01,-3.743290007114410400e-01,3.168709874153137207e-01,-1.754070073366165161e-01,4.111950099468231201e-01,-2.627359926700592041e-01,-3.635649979114532471e-01,-1.025080010294914246e-01,1.103300005197525024e-01,1.517170071601867676e-01,-7.897210121154785156e-01,-5.129629969596862793e-01,2.090000052703544497e-04,2.209039926528930664e-01,-8.868439793586730957e-01,-3.879379928112030029e-01,7.950499653816223145e-02,-2.932670116424560547e-01,-3.303169906139373779e-01
2.044049948453903198e-01,1.727000065147876740e-02,8.212000131607055664e-02,2.279009968042373657e-01,4.409210085868835449e-01,4.954960048198699951e-01,-1.653500087559223175e-02,-4.447129964828491211e-01,-2.015350013971328735e-01,-1.560029983520507812e-01,-1.433799974620342255e-02,-6.746199727058410645e-02,1.136199980974197388e-01,-2.224909961223602295e-01,-5.889400094747543335e-02,2.867009937763214111e-01,-1.484989970922470093e-01,-1.051440015435218811e-01,-3.171029984951019287e-01,6.065120100975036621e-01,3.283889889717102051e-01,-1.255960017442703247e-01,1.938199996948242188e-01,4.054499864578247070e-01,3.549570143222808838e-01,-2.791590094566345215e-01,1.698399931192398071e-01,7.892500162124633789e-01,4.011740088462829590e-01,2.549259960651397705e-01,-4.281640052795410156e-01,-2.395000075921416283e-03,-1.636819988489151001e-01,-4.085479974746704102e-01,1.842820048332214355e-01,-1.517319977283477783e-01,-4.313719868659973145e-01,4.933139979839324951e-01,-1.127099990844726562e-02,-3.166519999504089355e-01,9.330900013446807861e-02,-4.772639870643615723e-01,5.616580247879028320e-01,-1.198929995298385620e-01,2.230409979820251465e-01,-2.116069942712783813e-01,-8.342199772596359253e-02,1.036980003118515015e-01,-8.441500365734100342e-02,-3.482930064201354980e-01,-2.407900057733058929e-02,-6.195759773254394531e-01,8.513300120830535889e-02,-6.186499819159507751e-02,-9.791100025177001953e-02,-8.739550113677978516e-01,2.818439900875091553e-01,1.441549956798553467e-01,-3.014380037784576416e-01,9.014099836349487305e-02,-6.596600264310836792e-02,-4.924840033054351807e-01,5.653600022196769714e-02,7.513999938964843750e-02,-1.103300005197525024e-01,1.061019971966743469e-01,1.106650009751319885e-01,-1.913840025663375854e-01,3.189159929752349854e-01,2.865889966487884521e-01,1.400000019202707335e-05,2.926160097122192383e-01,1.675129979848861694e-01,4.398350119590759277e-01,-1.278849989175796509e-01,2.834160029888153076e-01,2.074580043554306030e-01,1.910129934549331665e-01,-4.791379868984222412e-01,-6.222580075263977051e-01,4.456689953804016113e-01,4.600090086460113525e-01,3.569000065326690674e-01,2.269289940595626831e-01,-3.336549997329711914e-01,4.747900068759918213e-01,-5.365899801254272461e-01,-1.486179977655410767e-01,2.103839963674545288e-01,1.783609986305236816e-01,-3.693630099296569824e-01,-1.738550066947937012e-01,8.102899789810180664e-02,5.946810245513916016e-01,9.514400362968444824e-02,2.530890107154846191e-01,1.958259940147399902e-01,-5.041199922561645508e-02,3.951439857482910156e-01,1.758749932050704956e-01
2.017019987106323242e-01,5.358700081706047058e-02,1.734260022640228271e-01,2.932150065898895264e-01,1.297490000724792480e-01,2.125899940729141235e-01,-2.213300019502639771e-01,-2.458219975233078003e-01,-1.582870036363601685e-01,1.218060031533241272e-01,-3.098030090332031250e-01,-8.387999981641769409e-02,1.071360036730766296e-01,-4.885000176727771759e-03,-2.542720139026641846e-01,3.559640049934387207e-01,-1.936469972133636475e-01,-1.327950060367584229e-01,3.067800030112266541e-02,3.545550107955932617e-01,1.235319972038269043e-01,1.990500092506408691e-02,1.394950002431869507e-01,1.113749966025352478e-01,2.906030118465423584e-01,3.010700084269046783e-02,3.075239956378936768e-01,2.421100065112113953e-02,6.269799917936325073e-02,-1.487209945917129517e-01,-1.377480030059814453e-01,-3.330909907817840576e-01,-2.175779938697814941e-01,-1.605300046503543854e-02,2.939830124378204346e-01,-1.353870034217834473e-01,-1.518640071153640747e-01,2.320819944143295288e-01,-4.275879859924316406e-01,-5.718399956822395325e-02,2.545219957828521729e-01,-1.362000033259391785e-02,2.873120009899139404e-01,-2.937780022621154785e-01,-4.501799866557121277e-02,6.312599778175354004e-02,-3.133449852466583252e-01,1.044759973883628845e-01,-8.064100146293640137e-02,-1.119059994816780090e-01,2.199359983205795288e-01,-2.698099985718727112e-02,-1.968000084161758423e-03,2.393199950456619263e-01,1.729000010527670383e-03,-1.203460022807121277e-01,-1.550669968128204346e-01,1.234629973769187927e-01,-1.765700057148933411e-02,8.027700334787368774e-02,-1.441120058298110962e-01,-4.957320094108581543e-01,2.246229946613311768e-01,4.884980022907257080e-01,-2.417000010609626770e-03,1.226179972290992737e-01,8.200299739837646484e-02,-1.864130049943923950e-01,2.028699964284896851e-02,1.236819997429847717e-01,4.750299826264381409e-02,-1.765380054712295532e-01,-5.872400104999542236e-02,2.008720040321350098e-01,2.789999917149543762e-02,2.932879924774169922e-01,2.102410048246383667e-01,-6.507799774408340454e-02,-3.168019950389862061e-01,-1.453340053558349609e-01,9.098500013351440430e-02,3.287299871444702148e-01,9.184499830007553101e-02,2.202419936656951904e-01,-3.972199931740760803e-02,4.000410139560699463e-01,4.257500171661376953e-02,9.927500039339065552e-02,-2.443230003118515015e-01,-2.517510056495666504e-01,5.015699937939643860e-02,-3.759770095348358154e-01,-1.304479986429214478e-01,2.077990025281906128e-01,2.338429987430572510e-01,1.609359979629516602e-01,5.160199850797653198e-02,-5.328600108623504639e-02,-1.016779989004135132e-01,1.181410029530525208e-01
2.267609983682632446e-01,4.341909885406494141e-01,3.839820027351379395e-01,6.119599938392639160e-01,2.598980069160461426e-01,2.340469956398010254e-01,1.870599947869777679e-02,-3.287299871444702148e-01,-1.531700044870376587e-02,-4.642299935221672058e-02,-4.098689854145050049e-01,-2.052939981222152710e-01,4.122619926929473877e-01,-1.790799945592880249e-02,5.365790128707885742e-01,-3.600479960441589355e-01,1.883350014686584473e-01,-9.823100268840789795e-02,-1.004266977310180664e+00,-9.298399835824966431e-02,9.906319975852966309e-01,7.889500260353088379e-02,-7.360699772834777832e-02,6.917999684810638428e-02,4.508500173687934875e-02,3.838779926300048828e-01,3.885959982872009277e-01,-1.912519931793212891e-01,2.324029952287673950e-01,-9.870599955320358276e-02,1.148200035095214844e-02,1.690810024738311768e-01,-4.078099876642227173e-02,-6.211240291595458984e-01,3.406499922275543213e-01,-7.007420063018798828e-01,-2.650409936904907227e-01,5.237240195274353027e-01,4.204930067062377930e-01,2.913810014724731445e-01,-2.924349904060363770e-01,-4.134849905967712402e-01,2.590689957141876221e-01,5.397399887442588806e-02,3.325600177049636841e-02,2.242439985275268555e-01,-3.334839940071105957e-01,3.925350010395050049e-01,-4.905860126018524170e-01,1.387369930744171143e-01,-7.855499982833862305e-01,-1.784400045871734619e-01,3.702569901943206787e-01,6.429500132799148560e-02,3.124240040779113770e-01,-6.732779741287231445e-01,-2.203390002250671387e-01,1.105799991637468338e-02,6.920340061187744141e-01,-2.879880070686340332e-01,7.465789914131164551e-01,-3.499140143394470215e-01,-3.385620117187500000e-01,1.015809997916221619e-01,-4.747050106525421143e-01,1.702399998903274536e-01,7.460899651050567627e-02,-7.564600110054016113e-01,1.653019934892654419e-01,-1.611550003290176392e-01,-2.936390042304992676e-01,-1.844500005245208740e-01,8.091200143098831177e-02,3.765389919281005859e-01,-3.305130004882812500e-01,-7.579999975860118866e-03,1.367589980363845825e-01,-3.860200047492980957e-01,-2.815999984741210938e-01,1.894569993019104004e-01,1.602849960327148438e-01,1.348160058259963989e-01,-3.182570040225982666e-01,-4.881199821829795837e-02,7.210200279951095581e-02,8.490160107612609863e-01,-2.713829874992370605e-01,-2.455209940671920776e-01,2.705129981040954590e-01,-1.912219971418380737e-01,3.187159895896911621e-01,-6.326900124549865723e-01,5.274639725685119629e-01,-3.324899822473526001e-02,4.323419928550720215e-01,1.486209928989410400e-01,-4.932030141353607178e-01,-2.354529947042465210e-01,3.890140056610107422e-01,-3.705700114369392395e-02
7.142639756202697754e-01,-5.539010167121887207e-01,7.671660184860229492e-01,-3.032200038433074951e-02,1.966210007667541504e-01,7.934989929199218750e-01,-3.376519978046417236e-01,-4.936299920082092285e-01,-7.078299671411514282e-02,1.091729998588562012e-01,-2.307399921119213104e-02,3.993949890136718750e-01,5.947059988975524902e-01,-2.777769863605499268e-01,-1.934760063886642456e-01,4.010379910469055176e-01,-4.719879925251007080e-01,3.811599910259246826e-01,-1.305339932441711426e-01,4.962280094623565674e-01,5.408459901809692383e-01,-1.379300057888031006e-01,2.002819925546646118e-01,4.464989900588989258e-01,-4.093400016427040100e-02,3.222669959068298340e-01,-3.168079853057861328e-01,3.218930065631866455e-01,-2.842389941215515137e-01,7.191799879074096680e-01,-4.049020111560821533e-01,-5.415170192718505859e-01,3.431499898433685303e-01,1.848330050706863403e-01,-8.924800157546997070e-02,-4.202579855918884277e-01,-1.277350038290023804e-01,3.517970144748687744e-01,6.688410043716430664e-01,1.933909952640533447e-01,5.826849937438964844e-01,-5.785589814186096191e-01,4.651350080966949463e-01,4.714899882674217224e-02,-1.799370050430297852e-01,-2.153819948434829712e-01,-1.154770031571388245e-01,3.958629965782165527e-01,6.219480037689208984e-01,5.478300154209136963e-02,-2.951439917087554932e-01,9.777999669313430786e-02,-1.868440061807632446e-01,-2.929989993572235107e-01,2.317300066351890564e-02,-4.952679872512817383e-01,-6.698510050773620605e-01,-1.722799986600875854e-01,4.181880056858062744e-01,-2.284550070762634277e-01,-1.807879954576492310e-01,-7.575999945402145386e-03,4.239509999752044678e-01,7.723540067672729492e-01,3.885090053081512451e-01,-1.985390037298202515e-01,7.378910183906555176e-01,-2.844850122928619385e-01,3.347670137882232666e-01,7.952340245246887207e-01,-6.163199990987777710e-02,-4.146730005741119385e-01,6.534499675035476685e-02,1.239980012178421021e-01,4.161289930343627930e-01,1.614180058240890503e-01,-7.506769895553588867e-01,3.940000024158507586e-04,-4.717090129852294922e-01,-5.378299951553344727e-02,-2.559210062026977539e-01,1.209549978375434875e-01,3.980300128459930420e-01,5.757409930229187012e-01,-3.127189874649047852e-01,8.989729881286621094e-01,5.651500225067138672e-01,-3.816570043563842773e-01,-1.698489934206008911e-01,-1.823650002479553223e-01,-5.050929784774780273e-01,-6.323310136795043945e-01,7.710239887237548828e-01,5.637549757957458496e-01,1.280210018157958984e-01,-8.369690179824829102e-01,9.371799826622009277e-01,9.630200266838073730e-02,-2.028599977493286133e-01,-2.409339994192123413e-01
1.180329993367195129e-01,5.116140246391296387e-01,2.440229952335357666e-01,4.204869866371154785e-01,4.553560018539428711e-01,7.386029958724975586e-01,-9.951400011777877808e-02,-4.661040008068084717e-01,1.932699978351593018e-02,-4.952549934387207031e-01,-4.135510027408599854e-01,1.855449974536895752e-01,1.245360001921653748e-01,2.250680029392242432e-01,1.386400014162063599e-01,2.391480058431625366e-01,1.709879934787750244e-01,-4.638580083847045898e-01,-4.326170086860656738e-01,5.731920003890991211e-01,3.898420035839080811e-01,8.583790063858032227e-01,-2.496079951524734497e-01,3.247400000691413879e-02,2.552869915962219238e-01,-6.520029902458190918e-01,-6.382279992103576660e-01,8.883400261402130127e-02,3.731599822640419006e-02,-2.614510059356689453e-01,-2.615279853343963623e-01,2.279939949512481689e-01,-2.895660102367401123e-01,-1.800179928541183472e-01,3.667260110378265381e-01,-2.522459924221038818e-01,-2.807399928569793701e-01,2.668839991092681885e-01,-8.435399830341339111e-02,-1.920299977064132690e-02,-4.943139851093292236e-01,-9.905300140380859375e-01,7.908830046653747559e-01,-8.545400202274322510e-02,-1.314280033111572266e-01,3.184700012207031250e-01,8.118320107460021973e-01,-3.209910094738006592e-01,-8.847979903221130371e-01,-2.218970060348510742e-01,-2.368919998407363892e-01,-2.984049916267395020e-01,-4.468800127506256104e-02,-3.966699913144111633e-02,-2.270189970731735229e-01,-1.694909930229187012e-01,2.876229882240295410e-01,-9.301390051841735840e-01,3.069880008697509766e-01,-3.453789949417114258e-01,1.040289998054504395e-01,-4.643119871616363525e-01,-2.975569963455200195e-01,2.609699964523315430e-01,1.302440017461776733e-01,2.925739884376525879e-01,-1.457349956035614014e-01,1.884000003337860107e-02,3.193179965019226074e-01,1.528189927339553833e-01,-3.978610038757324219e-01,5.633600056171417236e-02,2.459899932146072388e-01,1.274989992380142212e-01,8.436449766159057617e-01,-1.703030019998550415e-01,3.615280091762542725e-01,-2.953639924526214600e-01,-5.396019816398620605e-01,5.772370100021362305e-01,1.129999989643692970e-03,7.418500185012817383e-01,-2.958549857139587402e-01,6.828680038452148438e-01,-3.633530139923095703e-01,2.128050029277801514e-01,4.799799993634223938e-02,-4.343610107898712158e-01,-1.911109983921051025e-01,-1.613979935646057129e-01,1.238823056221008301e+00,-7.981150150299072266e-01,1.818889975547790527e-01,5.968769788742065430e-01,6.793599724769592285e-01,1.575040072202682495e-01,6.553299725055694580e-02,1.870840042829513550e-01,3.723819851875305176e-01,2.674080133438110352e-01
